iter	RMSE
333	295.2345737
334	294.4686018
335	293.5711011
336	290.6492157
337	290.0136663
338	289.149546
339	285.9899647
340	285.393882
341	282.4442304
342	280.0815728
343	277.3893479
344	274.2999112
345	270.6033575
346	267.6039406
347	263.6286928
348	261.5515108
349	260.4921652
350	258.0015206
351	255.5369841
352	253.1363804
353	250.6671029
354	248.6785093
355	247.3328748
356	244.2755078
357	242.5153771
358	240.2890721
359	237.1366228
360	235.7876792
361	234.4764974
362	234.3398958
363	232.7223917
364	231.8192475
365	229.141718
366	227.748063
367	226.6737835
368	224.3941741
369	221.3753144
370	219.6042446
371	217.5279274
372	215.3345683
373	214.9884763
374	212.854092
375	210.9336562
376	209.989777
377	209.1444951
378	207.3725518
379	205.5371831
380	204.5325436
381	203.3664801
382	202.4005776
383	201.0961001
384	199.7121449
385	198.3371067
386	196.8729257
387	194.7358997
388	192.9016897
389	191.1424998
390	189.2765993
391	187.5591533
392	185.7893735
393	183.9335402
394	182.8094983
395	181.8617323
396	180.4746032
397	180.0753928
398	178.3978733
399	177.0146377
400	176.5112063
401	175.1653925
402	173.3399737
403	171.2496771
404	170.634594
405	170.3120516
406	168.4390814
407	165.9361832
408	164.7152588
409	164.3284555
410	163.4509521
411	163.132068
412	160.8598912
413	160.3864465
414	159.103039
415	158.9586176
416	157.6195878
417	155.6270611
418	154.2757708
419	154.0108801
420	153.490255
421	152.1966992
422	151.4474096
423	150.7457652
424	149.008191
425	147.2836161
426	146.8793693
427	146.8096553
428	145.4922918
429	144.0305784
430	142.0780494
431	140.7855914
432	139.3077451
433	138.2002628
434	135.6439376
435	134.613865
436	134.3476844
437	133.6561316
438	132.76556
439	132.0655964
440	131.5770089
441	130.7845026
442	130.6780317
443	129.4360727
444	128.7742743
445	127.4914106
446	126.4239465
447	126.1112162
448	125.1397036
449	124.2863551
450	123.3025579
451	122.6570632
452	121.5412679
453	120.1730054
454	119.7571369
455	118.5524153
456	117.3534145
457	116.9800757
458	116.7309275
459	115.30204
460	114.7652756
461	113.3676182
462	113.0000247
463	112.42016
464	111.4527532
465	111.0266349
466	110.104433
467	109.9811189
468	108.931886
469	108.4638787
470	108.0600649
471	107.6294539
472	107.0882466
473	106.3796329
474	105.6882857
475	104.2749843
476	103.0195457
477	102.6174919
478	102.1675702
479	101.1062649
480	99.94684766
481	99.7806065
482	98.98675114
483	97.3624121
484	97.04780503
485	96.97201461
486	96.02625999
487	95.21386816
488	95.02373765
489	94.31422358
490	94.12483666
491	93.383628
492	92.5983452
493	91.6632811
494	91.36679379
495	90.38718476
496	90.13456228
497	89.63846018
498	89.07039297
499	89.02306294
500	88.12529319
501	87.6165906
502	86.92866803
503	86.09037971
504	85.89029567
505	85.29571392
506	84.39348571
507	83.9158132
508	82.90043162
509	82.53226656
510	82.45506672
511	82.29476768
512	81.80318166
513	80.95425948
514	80.19043742
515	79.7288215
516	79.41673463
517	79.29446616
518	78.25516116
519	77.7131046
520	77.08314868
521	76.96210502
522	76.70237364
523	76.46295187
524	75.92405976
525	75.40857223
526	74.86330533
527	73.99678145
528	73.48216847
529	72.85012665
530	72.73423525
531	72.38363953
532	71.7324037
533	71.53641297
534	71.39370085
535	71.20009904
536	70.85564967
537	70.13436412
538	69.87947888
539	69.43763591
540	68.87652574
541	68.21291396
542	67.5267415
543	66.88116287
544	66.24441794
545	65.45250425
546	64.75410462
547	64.27202888
548	63.5561104
549	63.50104359
550	62.86479472
551	62.62680926
552	62.21935623
553	61.97429507
554	61.3913474
555	60.87775544
556	60.38982873
557	59.95560544
558	59.67008994
559	59.23722893
560	59.17914166
561	59.15684037
562	58.8963893
563	58.3778619
564	58.10299462
565	57.89471079
566	57.70840524
567	57.68223188
568	57.34894342
569	56.91110518
570	56.30549358
571	55.62416915
572	55.0821396
573	54.6468714
574	54.21109247
575	54.0276331
576	53.82878017
577	53.52287475
578	53.11194342
579	52.70630258
580	52.56305659
581	51.62869138
582	51.20620044
583	50.84034923
584	50.4223379
585	49.99406621
586	49.80415027
587	49.50859457
588	49.28229545
589	48.98080789
590	48.9227451
591	48.60313831
592	48.11053837
593	47.74570763
594	47.30240232
595	47.05086813
596	46.99706174
597	46.69111986
598	46.40781052
599	46.23826571
600	45.78518907
601	45.44694585
602	45.00892948
603	44.70832418
604	44.14606483
605	44.04674915
606	44.02634363
607	43.55864409
608	43.4492371
609	42.91739478
610	42.55195831
611	42.2340319
612	41.9531474
613	41.93757912
614	41.36425924
615	41.3477597
616	40.94151633
617	40.82457855
618	40.40552224
619	40.39199497
620	40.00749292
621	39.83701627
622	39.7305144
623	39.53149989
624	39.20959477
625	38.98158613
626	38.67946184
627	38.56968809
628	38.31030479
629	37.95182496
630	37.5341584
631	37.34315578
632	37.04407127
633	36.73182629
634	36.43893482
635	36.31056
636	35.97598809
637	35.65284861
638	35.64033133
639	35.23995414
640	34.87755314
641	34.55799912
642	34.39583707
643	33.93656533
644	33.61034375
645	33.14763153
646	32.9543473
647	32.62897849
648	32.54472135
649	32.32132988
650	32.1923866
651	32.17279381
652	31.99195067
653	31.80880388
654	31.719829
655	31.70475996
656	31.50859979
657	31.26950293
658	31.0993372
659	30.98728073
660	30.77353736
661	30.40540811
662	30.09817064
663	29.83554441
664	29.67712286
665	29.45451809
666	29.26494802
667	29.21084777
668	29.09244393
669	28.91487001
670	28.7962004
671	28.69608236
672	28.68903686
673	28.44859399
674	28.35174479
675	28.18730632
676	28.13917867
677	27.98748631
678	27.7640272
679	27.73798743
680	27.42612333
681	27.29820155
682	27.12893208
683	27.03249569
684	26.89727316
685	26.73580369
686	26.37154332
687	26.3058457
688	26.14039723
689	26.06674744
690	26.00024123
691	25.72522776
692	25.55933432
693	25.0733816
694	24.9348062
695	24.76728605
696	24.72457783
697	24.57262082
698	24.41110432
699	24.25326818
700	23.95411561
701	23.8703892
702	23.6547671
703	23.58286021
704	23.33936494
705	23.06174675
706	22.87503265
707	22.64402631
708	22.49785406
709	22.43472582
710	22.21343346
711	22.08153128
712	22.05930252
713	22.0510782
714	21.99286916
715	21.93673569
716	21.87949447
717	21.58586131
718	21.48701241
719	21.32411431
720	21.08548182
721	20.82264663
722	20.55106209
723	20.50692494
724	20.47886381
725	20.35135673
726	20.34622916
727	20.1732285
728	19.84980034
729	19.7607393
730	19.70459604
731	19.48745974
732	19.27340603
733	19.04647735
734	18.95123429
735	18.85730344
736	18.71306232
737	18.62571022
738	18.54858651
739	18.49665119
740	18.32612839
741	18.24367442
742	18.11190113
743	17.91384284
744	17.85270483
745	17.69355604
746	17.53811577
747	17.5089049
748	17.42368059
749	17.37053564
750	17.14293389
751	17.02746472
752	16.90121519
753	16.81840139
754	16.69923353
755	16.56053408
756	16.40839567
757	16.34557158
758	16.17741114
759	16.10743454
760	16.08321468
761	15.99744933
762	15.91033909
763	15.82909271
764	15.69377276
765	15.49222958
766	15.35810528
767	15.22128445
768	15.05174483
769	14.90434428
770	14.8683907
771	14.74531312
772	14.67554831
773	14.64537134
774	14.50199276
775	14.39208215
776	14.33596082
777	14.22027917
778	14.21333947
779	14.08412907
780	13.9553329
781	13.86926757
782	13.86573801
783	13.82448429
784	13.71032123
785	13.57808804
786	13.49739698
787	13.44732191
788	13.33607164
789	13.27954893
790	13.24121939
791	13.20080171
792	13.13433261
793	13.07142178
794	12.93595592
795	12.79995755
796	12.75064848
797	12.70035652
798	12.58688058
799	12.53144188
800	12.48785169
801	12.43537107
802	12.32502011
803	12.18580883
804	12.12628764
805	12.01917932
806	11.99878811
807	11.98377147
808	11.91561851
809	11.80924086
810	11.79979799
811	11.68536412
812	11.63932628
813	11.53297338
814	11.4250486
815	11.28850458
816	11.22614583
817	11.16058705
818	11.08502029
819	11.0019757
820	10.89897038
821	10.78265225
822	10.77810466
823	10.69549928
824	10.59466998
825	10.49225116
826	10.47971264
827	10.32352464
828	10.23601235
829	10.20847204
830	10.20641461
831	10.16788729
832	10.10523961
833	10.00308787
834	9.955410985
835	9.855729243
836	9.789659935
837	9.784066888
838	9.727248086
839	9.67796651
840	9.62562668
841	9.479306924
842	9.451235084
843	9.365021585
844	9.272045935
845	9.232789022
846	9.225280003
847	9.151962695
848	9.125229082
849	9.090436405
850	9.02016537
851	9.006628815
852	8.961352276
853	8.927542635
854	8.907379816
855	8.83116472
856	8.796416005
857	8.716674066
858	8.704957221
859	8.607925557
860	8.602208414
861	8.588380582
862	8.498032503
863	8.415795296
864	8.340037497
865	8.280879078
866	8.200440791
867	8.179614373
868	8.139482478
869	8.065334814
870	7.977849591
871	7.947375855
872	7.946641151
873	7.905781117
874	7.894095258
875	7.840330553
876	7.817016369
877	7.797808004
878	7.724688846
879	7.652214675
880	7.563291136
881	7.528931546
882	7.482696668
883	7.455899452
884	7.401477072
885	7.32837517
886	7.255720767
887	7.209182989
888	7.170519196
889	7.128128285
890	7.1140881
891	7.082461279
892	7.041862639
893	6.994000458
894	6.894330756
895	6.826266151
896	6.738043208
897	6.725582552
898	6.657177862
899	6.622461362
900	6.56926384
901	6.552910991
902	6.499560019
903	6.440384013
904	6.363802668
905	6.333896502
906	6.294571107
907	6.253391364
908	6.243084951
909	6.218484823
910	6.189209716
911	6.143690941
912	6.067928369
913	6.051564021
914	5.995930612
915	5.985497957
916	5.967274592
917	5.936593843
918	5.916208257
919	5.896807441
920	5.881131478
921	5.861616837
922	5.815036428
923	5.81252657
924	5.680019561
925	5.631254827
926	5.583929415
927	5.521314496
928	5.473430726
929	5.441229164
930	5.394943796
931	5.310472984
932	5.303485721
933	5.263963515
934	5.234775659
935	5.208617779
936	5.155553617
937	5.133628434
938	5.113785078
939	5.047420756
940	5.032181427
941	5.012550023
942	5.000103533
943	4.993063294
944	4.959953222
945	4.934260662
946	4.917207029
947	4.876199994
948	4.808686437
949	4.78433291
950	4.774301239
951	4.763040618
952	4.742650304
953	4.700767477
954	4.664526721
955	4.644509685
956	4.602675085
957	4.600098329
958	4.56854134
959	4.548147241
960	4.50142222
961	4.460858936
962	4.439999044
963	4.402611189
964	4.379143954
965	4.352267265
966	4.337800388
967	4.309945595
968	4.281621289
969	4.256055283
970	4.245602754
971	4.205721764
972	4.182819829
973	4.138701226
974	4.12596417
975	4.087593891
976	4.080084051
977	4.045503461
978	4.026441853
979	4.017771139
980	4.017528499
981	3.989127567
982	3.976040207
983	3.950727806
984	3.931417491
985	3.909206474
986	3.87031987
987	3.838368955
988	3.818860731
989	3.797897197
990	3.755488386
991	3.727098405
992	3.710890356
993	3.685234532
994	3.645881247
995	3.643993143
996	3.621491251
997	3.612682687
998	3.58161689
999	3.56917029
